user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
5114,email,promotional,iOS,14,Tuesday,0.2359,13,15,inactive,0
4553,app,newsletter,Windows,9,Monday,0.5351,15,15,inactive,1
8761,app,promotional,macOS,12,Tuesday,0.3423,9,3,new,0
2000,app,transactional,iOS,13,Tuesday,0.1472,11,5,active,1
2388,app,transactional,Windows,18,Saturday,0.3453,12,37,inactive,0
6450,web,reminder,Android,20,Monday,0.2382,6,3,active,0
4712,web,transactional,macOS,12,Wednesday,0.4126,8,2,new,0
2367,app,promotional,iOS,2,Thursday,0.4771,12,9,active,0
9189,app,transactional,Android,19,Saturday,0.4534,8,1,active,1
1454,app,newsletter,iOS,8,Sunday,0.3398,7,33,churned,1
3772,email,reminder,Windows,15,Friday,0.2169,7,1,active,0
4726,email,transactional,iOS,3,Sunday,0.2866,10,14,active,1
8232,app,promotional,Android,11,Friday,0.1263,8,6,inactive,1
5806,app,reminder,iOS,22,Sunday,0.6206,9,24,inactive,0
3190,email,promotional,iOS,7,Friday,0.2225,11,13,active,0
3875,email,newsletter,Android,12,Monday,0.3631,11,7,new,1
6592,app,transactional,Windows,10,Wednesday,0.0734,6,61,inactive,0
2440,app,promotional,Android,20,Thursday,0.3127,11,1,active,0
9927,app,promotional,Windows,19,Wednesday,0.0715,7,12,active,1
7059,web,promotional,iOS,9,Tuesday,0.5867,9,68,inactive,0
8010,app,newsletter,Android,7,Thursday,0.2181,4,17,inactive,0
8117,app,reminder,Android,15,Sunday,0.3739,11,20,inactive,0
3989,web,promotional,iOS,10,Monday,0.3642,8,0,active,1
7228,app,newsletter,Android,16,Friday,0.1026,7,0,active,1
7471,web,promotional,Android,5,Friday,0.2004,7,0,active,1
3863,app,transactional,Android,7,Sunday,0.2109,15,71,churned,1
2177,app,promotional,Android,16,Sunday,0.0435,6,58,churned,0
5760,web,reminder,Android,8,Friday,0.3705,7,6,new,0
1011,app,newsletter,iOS,19,Wednesday,0.0582,11,5,inactive,0
6252,email,newsletter,iOS,6,Tuesday,0.4049,9,2,active,0
5399,web,newsletter,Android,8,Thursday,0.3372,10,5,active,1
9234,app,newsletter,iOS,23,Friday,0.4744,9,6,active,1
6445,web,reminder,iOS,12,Saturday,0.0342,9,20,inactive,0
7570,app,newsletter,Android,16,Friday,0.5791,11,30,inactive,0
9212,email,reminder,Android,8,Tuesday,0.0216,12,20,active,0
1406,app,transactional,iOS,15,Thursday,0.3718,9,15,inactive,0
5431,web,promotional,Android,17,Tuesday,0.072,10,21,inactive,0
6243,app,transactional,Android,10,Monday,0.2355,8,20,active,0
7542,app,promotional,iOS,18,Tuesday,0.0717,7,9,inactive,0
7936,email,transactional,Android,15,Monday,0.1912,11,6,inactive,0
9906,email,transactional,Android,11,Friday,0.3526,17,4,new,1
5146,app,newsletter,Android,14,Tuesday,0.3203,15,17,active,0
1140,app,promotional,Android,14,Tuesday,0.2074,10,48,inactive,1
5882,email,promotional,iOS,8,Sunday,0.4892,4,13,inactive,1
7012,email,transactional,Android,11,Wednesday,0.0778,7,36,churned,1
1963,app,reminder,iOS,10,Monday,0.0669,13,0,active,1
8151,web,transactional,macOS,11,Tuesday,0.0736,13,23,active,0
9564,app,transactional,Windows,17,Monday,0.2319,7,28,active,1
4610,email,newsletter,Android,13,Monday,0.0549,7,14,active,0
7894,app,newsletter,iOS,21,Monday,0.2765,5,40,inactive,1
8311,app,promotional,iOS,10,Thursday,0.2288,10,13,inactive,1
1105,web,transactional,iOS,12,Tuesday,0.1846,10,4,inactive,0
6539,app,promotional,Android,18,Wednesday,0.0794,12,3,active,1
7787,web,reminder,iOS,14,Saturday,0.4344,8,12,active,0
3137,app,promotional,Android,14,Wednesday,0.2543,11,35,inactive,0
5445,app,transactional,iOS,6,Saturday,0.2349,13,1,inactive,0
4530,app,promotional,macOS,11,Wednesday,0.1702,7,13,active,1
2286,web,promotional,iOS,9,Wednesday,0.2874,17,22,inactive,0
8052,app,newsletter,macOS,23,Friday,0.5629,5,1,active,1
4654,web,promotional,Windows,10,Monday,0.1344,8,1,inactive,0
8102,email,promotional,Android,19,Monday,0.1403,11,6,inactive,0
3359,web,transactional,Android,16,Thursday,0.0946,15,4,active,1
9105,app,promotional,Android,10,Wednesday,0.2922,16,3,active,1
9636,app,promotional,Android,14,Friday,0.3947,7,3,active,0
7441,app,newsletter,iOS,18,Saturday,0.1107,10,2,inactive,0
6047,app,newsletter,iOS,19,Wednesday,0.2342,12,14,inactive,1
9227,app,reminder,Android,8,Thursday,0.2111,8,17,active,0
6203,web,reminder,Android,10,Wednesday,0.3261,10,18,active,0
2798,app,newsletter,Android,10,Sunday,0.3384,8,11,inactive,0
6291,app,promotional,iOS,6,Friday,0.1866,13,45,inactive,0
6495,app,newsletter,iOS,15,Saturday,0.0825,7,31,inactive,0
7284,web,newsletter,iOS,19,Tuesday,0.0918,15,47,inactive,0
8285,app,newsletter,iOS,11,Friday,0.1493,13,7,inactive,0
2300,web,transactional,iOS,17,Tuesday,0.2941,15,31,churned,1
7869,app,promotional,iOS,15,Tuesday,0.1114,12,21,inactive,0
4097,email,newsletter,iOS,11,Sunday,0.298,8,6,active,0
5616,email,newsletter,Windows,8,Monday,0.2872,11,1,active,0
1009,app,reminder,iOS,17,Sunday,0.672,15,17,inactive,1
6752,app,promotional,Android,19,Monday,0.521,6,2,new,1
7295,app,promotional,iOS,16,Friday,0.7878,12,5,new,1
5815,app,promotional,Windows,2,Tuesday,0.3296,7,10,active,0
2072,web,newsletter,Android,8,Wednesday,0.3204,12,17,active,1
4225,email,promotional,iOS,6,Tuesday,0.1159,12,39,inactive,0
2316,web,promotional,Android,14,Thursday,0.5177,9,13,active,0
6699,email,reminder,iOS,17,Tuesday,0.1587,17,16,inactive,0
7807,app,promotional,Android,7,Thursday,0.1362,8,5,inactive,0
7674,app,newsletter,iOS,18,Monday,0.5324,14,17,inactive,0
4683,web,transactional,macOS,14,Monday,0.4066,9,8,active,1
8227,app,newsletter,Android,16,Monday,0.1173,8,29,active,0
4273,web,transactional,iOS,22,Wednesday,0.1396,5,7,active,0
8000,app,reminder,Android,7,Friday,0.163,9,9,active,0
1145,app,reminder,iOS,20,Saturday,0.2549,10,8,inactive,1
6010,email,promotional,Windows,7,Tuesday,0.3722,7,24,inactive,0
4040,app,promotional,Android,11,Thursday,0.4383,10,46,churned,0
1482,email,promotional,Android,19,Friday,0.2607,7,5,inactive,0
4179,email,newsletter,iOS,20,Tuesday,0.2136,4,9,active,0
2249,web,reminder,Windows,13,Wednesday,0.3712,7,18,active,0
1630,web,transactional,Android,15,Wednesday,0.2546,8,33,inactive,0
9853,web,newsletter,iOS,16,Monday,0.1273,6,10,inactive,0
3852,email,promotional,iOS,18,Monday,0.5275,8,1,new,0
1987,app,newsletter,iOS,7,Monday,0.2259,12,6,inactive,0
8622,web,reminder,macOS,18,Thursday,0.1394,8,11,inactive,0
8327,web,promotional,iOS,13,Monday,0.1921,13,8,active,1
9841,app,transactional,Android,12,Tuesday,0.3955,18,3,active,0
2100,app,promotional,iOS,12,Tuesday,0.1206,8,0,inactive,0
7652,app,transactional,iOS,13,Monday,0.5228,10,17,active,0
9632,web,transactional,Android,21,Tuesday,0.3365,14,73,inactive,0
8421,email,promotional,macOS,14,Saturday,0.3993,9,37,inactive,0
6016,app,transactional,Android,21,Monday,0.3495,13,17,active,0
1769,email,promotional,Windows,8,Thursday,0.1182,10,27,active,1
2343,web,transactional,Android,17,Wednesday,0.3544,9,4,active,1
5358,email,transactional,iOS,18,Thursday,0.0913,13,14,active,0
7780,web,promotional,iOS,16,Thursday,0.3405,12,0,new,1
7602,web,newsletter,Android,15,Tuesday,0.1999,15,18,active,1
3349,app,newsletter,macOS,14,Friday,0.2043,12,52,inactive,0
6699,email,transactional,Windows,19,Wednesday,0.1198,13,29,active,0
2241,app,promotional,iOS,18,Friday,0.2184,4,11,inactive,1
2125,email,newsletter,iOS,7,Wednesday,0.3294,9,23,inactive,0
7764,email,reminder,iOS,19,Sunday,0.0909,12,43,inactive,1
6101,app,promotional,macOS,12,Friday,0.1484,10,3,active,0
8843,app,promotional,Windows,9,Sunday,0.2834,13,23,inactive,1
1072,web,promotional,Android,19,Wednesday,0.0266,10,4,active,0
6472,app,transactional,iOS,12,Wednesday,0.0513,15,31,inactive,0
6189,email,promotional,Android,18,Friday,0.1298,8,1,inactive,1
3472,app,transactional,Android,9,Saturday,0.2845,13,2,inactive,1
1707,app,newsletter,iOS,0,Sunday,0.3202,4,19,active,0
2804,email,transactional,Android,13,Tuesday,0.3484,9,2,active,1
7704,web,transactional,iOS,7,Friday,0.3137,8,2,active,0
4713,email,transactional,iOS,17,Tuesday,0.3366,8,12,inactive,0
6051,app,transactional,Windows,9,Thursday,0.1568,11,27,inactive,1
3475,web,promotional,Android,12,Tuesday,0.2666,12,4,active,1
4610,web,promotional,Android,7,Tuesday,0.3055,3,27,inactive,0
5255,web,reminder,Android,9,Sunday,0.3709,13,24,inactive,0
8397,web,promotional,iOS,18,Monday,0.0426,9,12,active,1
2735,web,newsletter,Android,8,Thursday,0.2317,7,15,active,1
9258,app,reminder,Android,16,Thursday,0.3529,8,0,active,0
8979,app,promotional,Android,20,Monday,0.1356,6,6,inactive,0
3428,web,transactional,Android,16,Tuesday,0.1661,12,4,inactive,1
8426,app,transactional,iOS,18,Thursday,0.1126,13,2,active,0
9533,web,reminder,iOS,7,Tuesday,0.5431,12,7,active,1
6249,app,reminder,Android,9,Friday,0.1337,19,6,inactive,0
6291,web,newsletter,iOS,19,Sunday,0.1751,5,19,active,1
3817,web,promotional,Android,17,Tuesday,0.201,6,13,active,1
4874,app,newsletter,iOS,15,Tuesday,0.1069,8,36,inactive,0
5211,app,transactional,iOS,16,Wednesday,0.2974,15,2,active,1
1661,app,transactional,iOS,12,Friday,0.2301,9,0,active,1
4374,web,promotional,macOS,6,Tuesday,0.6263,16,11,active,0
1207,email,promotional,iOS,18,Monday,0.1586,11,0,active,0
3665,app,newsletter,Android,16,Thursday,0.0699,5,23,inactive,0
3493,web,transactional,Android,12,Sunday,0.5272,7,10,active,0
7813,app,promotional,iOS,20,Wednesday,0.2314,11,10,active,0
1632,web,transactional,Android,10,Wednesday,0.2026,9,6,active,1
4083,email,reminder,Android,10,Sunday,0.2539,14,7,active,1
4719,app,newsletter,Android,19,Thursday,0.4138,9,8,inactive,1
8123,web,promotional,Windows,18,Friday,0.5898,15,0,active,1
2679,app,promotional,iOS,13,Thursday,0.0775,15,1,active,0
1236,app,promotional,iOS,7,Sunday,0.6436,15,10,inactive,1
8446,app,reminder,macOS,8,Thursday,0.0868,11,2,active,0
5443,app,transactional,iOS,16,Saturday,0.5108,9,22,inactive,1
7770,web,transactional,Android,11,Thursday,0.1081,9,4,active,1
7099,app,transactional,Android,18,Friday,0.2798,11,1,active,0
9555,web,transactional,iOS,21,Tuesday,0.1501,12,4,inactive,0
3368,app,newsletter,Android,18,Tuesday,0.2316,12,6,active,1
1285,app,transactional,iOS,11,Friday,0.4179,4,0,active,0
1148,web,promotional,iOS,18,Tuesday,0.4118,10,2,new,0
5037,email,promotional,iOS,10,Thursday,0.3298,8,5,active,0
7549,app,transactional,Windows,8,Tuesday,0.1353,12,5,inactive,0
8121,email,reminder,iOS,5,Friday,0.3371,10,24,active,0
5895,web,promotional,Android,11,Monday,0.1533,18,27,active,1
6280,web,reminder,macOS,20,Friday,0.2772,14,3,inactive,1
2012,web,newsletter,Android,9,Thursday,0.361,11,1,active,0
3785,app,promotional,Android,8,Tuesday,0.1126,9,15,active,1
4725,app,promotional,Android,22,Thursday,0.1357,11,24,active,1
5576,web,promotional,iOS,3,Tuesday,0.1265,7,49,inactive,0
6782,app,newsletter,Android,18,Tuesday,0.2419,11,0,active,1
7257,email,promotional,Android,10,Wednesday,0.3266,10,8,active,0
3408,app,transactional,macOS,5,Monday,0.1906,9,19,inactive,1
1340,app,transactional,macOS,20,Sunday,0.5659,9,26,active,1
3817,web,newsletter,Windows,8,Monday,0.0981,13,0,active,0
3496,app,promotional,Windows,14,Thursday,0.3153,9,17,active,0
6962,web,transactional,Android,9,Wednesday,0.5691,4,5,active,1
6299,web,transactional,Android,6,Thursday,0.0407,13,1,inactive,0
8574,email,transactional,Windows,6,Wednesday,0.1107,15,10,inactive,0
2689,web,newsletter,iOS,7,Thursday,0.0757,9,2,active,0
4267,web,promotional,macOS,6,Friday,0.1899,14,20,active,1
5406,web,newsletter,Android,17,Thursday,0.0854,14,20,active,0
9453,email,newsletter,Android,13,Monday,0.1222,12,27,inactive,0
2442,app,transactional,Android,10,Thursday,0.5102,13,7,new,1
9597,app,newsletter,macOS,12,Tuesday,0.3423,13,0,new,1
5437,app,transactional,iOS,20,Monday,0.4021,9,4,active,1
6435,app,promotional,Android,20,Wednesday,0.1799,11,9,inactive,1
9435,web,newsletter,Android,17,Wednesday,0.4233,15,17,active,1
5107,web,transactional,iOS,19,Wednesday,0.0993,18,7,active,1
1560,web,newsletter,Android,10,Friday,0.2066,13,11,inactive,1
9785,app,promotional,Android,11,Tuesday,0.1627,15,11,active,1
6548,web,reminder,Android,15,Tuesday,0.4422,12,2,new,1
2826,app,transactional,iOS,15,Monday,0.2476,5,14,inactive,0
8629,web,promotional,Android,13,Thursday,0.2181,8,8,inactive,0
9325,web,transactional,Android,11,Thursday,0.201,11,24,inactive,0
4138,app,newsletter,Android,22,Tuesday,0.4134,8,17,active,0
8693,app,newsletter,iOS,18,Friday,0.214,12,1,active,0
9264,app,transactional,macOS,12,Thursday,0.0777,9,10,active,0
8842,email,reminder,Android,17,Wednesday,0.6164,12,18,inactive,1
7721,email,promotional,Android,9,Wednesday,0.3045,9,1,new,0
8002,web,transactional,Android,7,Thursday,0.0481,7,23,inactive,0
5225,app,reminder,iOS,10,Thursday,0.2524,10,3,inactive,1
3978,app,reminder,Android,11,Tuesday,0.0555,12,10,active,0
8373,web,newsletter,Android,2,Monday,0.1576,11,42,inactive,0
6907,web,reminder,Android,18,Monday,0.4899,9,12,inactive,1
7097,app,promotional,Android,11,Thursday,0.345,9,8,inactive,0
6656,app,reminder,Android,14,Saturday,0.1592,6,0,inactive,1
9984,web,promotional,iOS,7,Wednesday,0.6116,13,2,active,1
5259,app,promotional,Android,8,Monday,0.0713,14,12,active,1
9286,app,promotional,iOS,19,Friday,0.2021,14,10,inactive,0
6901,app,transactional,iOS,15,Friday,0.2955,17,6,active,0
5917,web,promotional,macOS,21,Saturday,0.4555,14,38,churned,0
9429,email,promotional,Android,23,Thursday,0.2879,9,6,inactive,0
3530,email,promotional,Android,11,Saturday,0.1963,10,11,inactive,0
2960,web,promotional,Android,10,Monday,0.0691,7,12,active,1
8045,web,transactional,Windows,19,Monday,0.3269,5,11,active,0
2048,app,transactional,Android,23,Monday,0.1676,9,9,active,1
6772,web,promotional,Android,15,Friday,0.5704,8,6,active,0
3529,app,newsletter,iOS,18,Monday,0.1943,8,35,inactive,1
3964,web,reminder,macOS,18,Wednesday,0.0456,9,8,active,0
8137,app,newsletter,Windows,11,Wednesday,0.1593,7,11,inactive,0
1963,app,promotional,Windows,14,Tuesday,0.1198,6,16,active,1
1536,app,newsletter,iOS,18,Saturday,0.2066,9,1,inactive,0
8340,app,promotional,iOS,16,Tuesday,0.1709,11,22,active,0
8179,app,promotional,iOS,3,Wednesday,0.2504,16,10,inactive,0
8967,app,promotional,iOS,10,Friday,0.136,3,16,inactive,0
9734,email,newsletter,Windows,8,Monday,0.1697,8,22,inactive,0
1845,app,promotional,iOS,9,Thursday,0.4859,11,31,churned,1
6777,web,promotional,iOS,20,Friday,0.4388,11,7,new,0
4036,email,promotional,iOS,5,Sunday,0.3616,12,25,active,1
6947,email,reminder,iOS,9,Saturday,0.2154,6,4,active,0
3494,web,newsletter,iOS,10,Tuesday,0.285,6,16,inactive,0
3719,email,promotional,Android,15,Thursday,0.1146,6,1,active,1
2884,app,transactional,Android,13,Monday,0.1301,9,0,inactive,0
5349,app,transactional,iOS,8,Tuesday,0.1731,6,1,inactive,1
6179,app,newsletter,Android,8,Monday,0.5485,4,5,active,1
7610,web,promotional,Android,9,Tuesday,0.1134,12,0,inactive,0
7430,web,reminder,iOS,13,Saturday,0.3191,12,14,inactive,1
8154,app,promotional,Android,9,Tuesday,0.4349,17,5,new,1
7488,app,newsletter,Android,21,Thursday,0.6472,9,19,active,1
5737,web,promotional,Android,12,Wednesday,0.5975,5,0,new,0
7525,app,transactional,Android,6,Wednesday,0.4353,8,3,active,0
4850,web,transactional,iOS,17,Sunday,0.2378,7,7,active,0
1689,web,transactional,macOS,10,Tuesday,0.255,13,7,active,0
6175,web,promotional,Windows,16,Thursday,0.0892,11,2,inactive,0
9648,web,newsletter,Windows,9,Wednesday,0.0804,12,77,inactive,0
6078,email,promotional,iOS,14,Monday,0.2176,14,5,active,0
6448,web,newsletter,macOS,17,Wednesday,0.4059,7,19,active,1
2179,web,newsletter,Windows,20,Friday,0.4102,12,3,active,0
7406,web,transactional,Windows,9,Monday,0.443,6,31,inactive,0
9591,app,newsletter,iOS,10,Monday,0.3699,5,7,active,0
7907,app,newsletter,Android,12,Monday,0.2121,8,34,churned,0
9800,app,transactional,macOS,20,Friday,0.2407,14,6,active,0
2638,app,newsletter,Android,20,Friday,0.2764,13,0,active,1
6671,web,promotional,Android,7,Thursday,0.0867,9,10,inactive,0
7928,email,transactional,macOS,7,Wednesday,0.092,9,11,inactive,0
2382,app,newsletter,Android,13,Saturday,0.4142,10,1,new,1
2403,app,transactional,Android,7,Friday,0.1413,15,4,active,0
4292,email,promotional,Android,10,Friday,0.143,12,22,active,0
1419,app,transactional,macOS,8,Friday,0.3456,12,0,active,0
5517,web,newsletter,iOS,15,Thursday,0.0855,4,10,inactive,0
4302,web,reminder,Android,21,Wednesday,0.1955,6,11,active,1
8857,web,transactional,Android,23,Saturday,0.4346,11,17,inactive,0
8870,app,newsletter,Android,11,Saturday,0.3254,4,0,new,1
6693,app,reminder,Android,15,Monday,0.066,13,13,active,0
1767,app,promotional,Windows,19,Monday,0.2477,8,0,inactive,0
3044,web,promotional,macOS,7,Sunday,0.052,8,4,active,1
2549,web,newsletter,iOS,16,Tuesday,0.0724,3,10,active,0
7140,app,newsletter,Android,12,Saturday,0.0437,12,36,churned,0
4716,web,reminder,iOS,8,Wednesday,0.3367,8,2,active,0
5481,email,transactional,iOS,11,Monday,0.1372,8,2,active,0
8898,app,promotional,Android,7,Monday,0.1534,12,16,active,1
7548,web,transactional,Windows,16,Monday,0.1514,17,7,inactive,1
3293,web,promotional,Windows,9,Tuesday,0.1096,12,14,inactive,0
5837,app,promotional,iOS,10,Wednesday,0.1783,14,89,inactive,1
8758,app,newsletter,iOS,7,Friday,0.1969,8,64,churned,0
7793,web,promotional,Android,19,Sunday,0.6437,10,6,active,1
8638,email,newsletter,Android,13,Wednesday,0.5391,13,10,active,0
8993,email,transactional,iOS,14,Wednesday,0.416,12,35,inactive,0
7007,web,transactional,Windows,14,Wednesday,0.2767,8,1,active,0
6542,web,promotional,macOS,12,Thursday,0.1953,14,9,inactive,0
7356,app,promotional,Android,8,Wednesday,0.5659,5,7,active,1
9433,web,promotional,Windows,17,Monday,0.3074,10,5,new,1
8380,web,reminder,iOS,7,Monday,0.2818,6,77,inactive,1
3385,app,newsletter,Android,7,Monday,0.3288,11,19,inactive,0
5268,web,transactional,Android,17,Monday,0.5038,17,7,active,0
1671,web,promotional,iOS,8,Friday,0.2719,6,26,active,1
1163,app,reminder,macOS,10,Tuesday,0.0838,13,10,active,1
9656,email,promotional,Android,12,Saturday,0.0332,5,30,active,0
5592,app,promotional,Android,12,Saturday,0.1188,10,4,active,0
5795,app,transactional,iOS,17,Sunday,0.3093,10,3,active,1
5798,app,reminder,iOS,15,Sunday,0.1525,7,4,inactive,1
7036,web,promotional,iOS,15,Tuesday,0.3691,9,11,inactive,0
3355,web,promotional,Android,17,Wednesday,0.4275,10,5,active,1
6887,app,reminder,Android,10,Tuesday,0.3307,13,2,active,0
8961,web,promotional,iOS,10,Friday,0.1048,5,78,inactive,0
6827,app,promotional,Android,12,Saturday,0.1364,12,34,inactive,0
9737,web,transactional,Android,10,Saturday,0.5986,14,15,active,1
5719,web,reminder,Android,22,Wednesday,0.5863,7,33,churned,0
1593,app,transactional,Android,18,Friday,0.5983,7,41,churned,1
5839,email,reminder,Windows,8,Monday,0.4488,10,16,active,1
8394,app,newsletter,Android,0,Monday,0.5824,7,10,active,1
4493,app,promotional,Android,6,Friday,0.0858,8,32,churned,0
7164,web,reminder,iOS,9,Wednesday,0.1567,9,12,inactive,0
3672,email,transactional,iOS,7,Sunday,0.3746,11,2,active,0
5200,app,promotional,iOS,13,Monday,0.1062,12,6,active,0
1016,app,transactional,Android,19,Saturday,0.2684,6,8,active,1
4191,app,promotional,iOS,17,Wednesday,0.1498,15,41,churned,0
1392,web,promotional,iOS,8,Friday,0.5554,7,16,inactive,1
9616,app,promotional,Android,11,Friday,0.2659,16,31,inactive,0
7272,web,transactional,iOS,13,Saturday,0.1693,8,21,active,1
1571,email,newsletter,iOS,18,Tuesday,0.5871,15,5,new,1
4631,web,transactional,iOS,18,Sunday,0.1413,10,19,inactive,0
7172,app,reminder,Android,20,Monday,0.2811,9,3,inactive,0
8177,app,promotional,iOS,13,Monday,0.4773,10,7,active,1
9433,app,promotional,Android,16,Wednesday,0.1091,15,24,inactive,0
4897,email,promotional,Android,7,Friday,0.2351,8,14,inactive,0
9123,app,promotional,Android,14,Wednesday,0.0976,12,26,active,0
3279,app,promotional,Android,9,Friday,0.3376,13,4,active,0
9980,web,newsletter,Windows,12,Friday,0.4603,8,20,inactive,1
8451,app,reminder,iOS,15,Tuesday,0.2067,7,3,inactive,1
9906,web,reminder,iOS,9,Sunday,0.2727,18,11,inactive,0
1775,app,promotional,iOS,6,Monday,0.4459,12,8,inactive,0
7869,email,reminder,iOS,0,Saturday,0.169,6,12,inactive,1
3247,email,promotional,iOS,3,Tuesday,0.1415,8,2,inactive,1
8088,web,promotional,iOS,0,Wednesday,0.3149,11,6,new,0
1078,email,reminder,Android,7,Wednesday,0.292,13,16,active,0
9080,app,newsletter,Android,9,Tuesday,0.1796,6,12,active,1
8099,web,promotional,iOS,9,Wednesday,0.4437,7,11,active,0
4926,web,transactional,Android,22,Tuesday,0.2872,18,10,active,0
8340,web,promotional,iOS,10,Tuesday,0.3913,13,43,churned,0
8083,app,newsletter,iOS,7,Tuesday,0.4269,9,40,churned,0
7230,app,transactional,Android,14,Wednesday,0.2034,9,6,inactive,0
5940,app,reminder,iOS,19,Friday,0.2709,10,6,inactive,1
4271,app,promotional,iOS,16,Thursday,0.2654,11,12,inactive,0
4456,app,transactional,Android,10,Saturday,0.1929,5,1,inactive,0
8788,web,transactional,macOS,14,Thursday,0.2236,11,5,inactive,0
9599,app,transactional,Android,17,Thursday,0.452,9,3,new,0
8650,app,promotional,iOS,17,Thursday,0.2698,6,3,active,1
3711,web,newsletter,Windows,16,Wednesday,0.1587,11,15,inactive,1
2668,web,reminder,Android,19,Thursday,0.0885,6,7,inactive,0
1147,email,reminder,Android,19,Monday,0.0968,10,2,inactive,1
7420,web,newsletter,Windows,14,Saturday,0.0911,13,32,churned,0
1365,app,reminder,Android,12,Friday,0.5733,10,31,churned,0
5531,email,transactional,iOS,15,Tuesday,0.3934,7,29,inactive,0
6330,web,newsletter,Android,18,Friday,0.272,10,7,active,0
6510,app,promotional,Android,0,Monday,0.5557,6,0,active,1
9754,web,transactional,Android,23,Tuesday,0.3369,11,1,new,0
9964,email,promotional,Android,8,Monday,0.0735,10,4,inactive,0
7493,app,transactional,macOS,12,Friday,0.1097,3,3,active,0
6439,app,promotional,Windows,19,Friday,0.2275,10,31,inactive,1
7511,app,reminder,Windows,9,Friday,0.202,3,64,churned,0
8504,app,promotional,Windows,12,Monday,0.2975,6,25,active,0
2246,app,promotional,macOS,7,Wednesday,0.4217,8,19,active,0
4839,web,transactional,iOS,11,Friday,0.1777,10,13,inactive,0
9551,app,promotional,iOS,8,Monday,0.7218,13,22,inactive,1
3376,email,promotional,Android,11,Thursday,0.3393,11,44,inactive,0
4009,web,promotional,Windows,11,Monday,0.3557,14,13,inactive,0
2827,web,transactional,Android,23,Tuesday,0.2561,12,2,inactive,1
7979,email,transactional,Android,23,Wednesday,0.4368,13,2,active,1
9569,app,newsletter,iOS,7,Thursday,0.2695,7,13,active,1
5285,web,newsletter,iOS,17,Monday,0.1572,12,6,inactive,0
7910,web,transactional,Android,6,Tuesday,0.3139,5,36,churned,0
9561,email,promotional,iOS,4,Tuesday,0.3447,15,14,active,0
3196,web,promotional,iOS,7,Tuesday,0.2087,9,16,inactive,0
4747,app,newsletter,iOS,21,Tuesday,0.1632,9,0,active,0
9843,email,promotional,iOS,21,Wednesday,0.2451,9,10,inactive,0
6978,app,promotional,Android,8,Thursday,0.289,9,8,inactive,1
6607,email,newsletter,iOS,8,Wednesday,0.3463,7,18,active,0
1769,email,transactional,Android,9,Friday,0.3905,8,7,new,0
1780,app,promotional,iOS,13,Friday,0.3023,9,56,inactive,1
7303,web,promotional,Windows,14,Monday,0.1967,8,16,inactive,0
4983,app,reminder,iOS,9,Monday,0.3346,11,16,inactive,0
9714,app,reminder,Android,17,Saturday,0.1938,14,37,inactive,0
1521,web,newsletter,Android,10,Monday,0.1071,6,80,inactive,0
8569,web,transactional,iOS,20,Monday,0.1732,8,3,inactive,0
6784,email,transactional,Windows,16,Monday,0.2368,15,24,active,1
5583,web,reminder,Android,12,Thursday,0.2996,7,2,inactive,1
6946,web,reminder,Android,18,Thursday,0.2187,12,9,inactive,0
5941,email,promotional,iOS,18,Sunday,0.315,6,1,active,1
7267,email,newsletter,macOS,9,Saturday,0.2642,12,14,inactive,0
8128,app,promotional,Android,10,Wednesday,0.234,9,9,active,1
3461,email,promotional,iOS,20,Wednesday,0.0845,4,14,active,0
1685,app,newsletter,iOS,8,Tuesday,0.0629,8,16,active,0
3160,email,transactional,Windows,6,Monday,0.1029,9,14,inactive,0
8031,app,reminder,Android,12,Monday,0.1969,9,5,inactive,0
6341,app,promotional,Android,18,Monday,0.1394,17,27,active,1
1038,app,transactional,Android,17,Monday,0.2452,14,12,active,1
5875,web,reminder,Android,20,Tuesday,0.1165,18,10,active,1
2256,app,reminder,iOS,13,Tuesday,0.2054,17,65,inactive,0
8697,app,promotional,iOS,7,Sunday,0.0828,12,5,inactive,0
3196,web,transactional,Android,14,Thursday,0.1282,7,11,active,0
8165,email,newsletter,macOS,17,Sunday,0.3597,9,17,active,0
1301,app,promotional,iOS,7,Wednesday,0.3932,9,2,new,1
8527,app,reminder,Android,8,Wednesday,0.1577,12,6,inactive,0
7381,app,reminder,Android,1,Tuesday,0.1738,14,24,inactive,0
1646,app,promotional,Android,14,Tuesday,0.225,9,4,inactive,0
9789,email,promotional,Windows,19,Monday,0.536,11,10,inactive,0
9853,email,promotional,Android,16,Sunday,0.2507,10,14,inactive,0
5330,web,reminder,iOS,22,Sunday,0.1304,14,16,active,0
8003,app,promotional,macOS,6,Monday,0.4853,14,19,active,0
4537,web,transactional,Android,20,Monday,0.0804,5,30,inactive,0
5558,web,transactional,Windows,18,Wednesday,0.2357,5,7,active,0
7579,email,transactional,Android,10,Tuesday,0.5106,10,18,inactive,1
9474,web,promotional,Windows,22,Wednesday,0.1104,8,19,active,0
5082,web,promotional,iOS,9,Monday,0.2451,15,5,active,1
5183,web,reminder,iOS,19,Wednesday,0.2358,13,51,inactive,0
9652,app,reminder,Windows,19,Tuesday,0.6802,9,30,inactive,0
4754,email,newsletter,iOS,17,Wednesday,0.3806,8,5,active,0
2724,web,promotional,iOS,14,Monday,0.4432,5,16,inactive,0
